Sample,ecc,N,gammaG,Esoil,Econc,Dbot,H1,H2,H3,Mr_t,Mt_t,Mr_c,Mt_c
1,0,2484.45731,0.9852,53.35714,33100.78741,22.69187,1.01748,1.06402,1.49867,0.1337294357,0.0865704563,0.1337294357,0.0865704563
2,12.05251,2484.45731,0.9852,53.35714,33100.78741,22.69187,1.01748,1.06402,1.49867,-1.2316194011,-0.4091070772,1.5806525651,0.9933891159
3,17.22569,2484.45731,0.9852,53.35714,33100.78741,22.69187,1.01748,1.06402,1.49867,-1.7980734928,-0.7096407316,2.1970339843,1.2987502272
4,23.86851,2484.45731,0.9852,53.35714,33100.78741,22.69187,1.01748,1.06402,1.49867,-2.5184785433,-1.12178887,2.9754947286,1.6862314036
5,0,2464.3717,1.03556,93.10015,35409.90671,22.27972,1.13818,1.01188,0.85739,0.1019519181,0.0709061698,0.1019519181,0.0709061698
6,10.51368,2464.3717,1.03556,93.10015,35409.90671,22.27972,1.13818,1.01188,0.85739,-0.7648850945,-0.271208534,1.6740931301,0.9194073443
7,18.22279,2464.3717,1.03556,93.10015,35409.90671,22.27972,1.13818,1.01188,0.85739,-1.8013059924,-0.7214858608,2.4260149471,1.3619168018
8,22.67475,2464.3717,1.03556,93.10015,35409.90671,22.27972,1.13818,1.01188,0.85739,-2.2954301427,-0.9909696935,2.9154410642,1.6149690252
9,0,2839.36722,1.07018,62.25035,35746.45761,19.14994,1.16398,1.0296,0.8598,0.0858904171,0.0608756946,0.0858904171,0.0608756946
10,13.70522,2839.36722,1.07018,62.25035,35746.45761,19.14994,1.16398,1.0296,0.8598,-1.1306402771,-0.5332368979,1.9697485698,1.2057572807
11,17.51171,2839.36722,1.07018,62.25035,35746.45761,19.14994,1.16398,1.0296,0.8598,-1.6145206715,-0.7751464193,2.4576659776,1.4528727236
12,22.4344,2839.36722,1.07018,62.25035,35746.45761,19.14994,1.16398,1.0296,0.8598,-2.1495689052,-1.0897997231,3.1368482372,1.7737442903
13,0,2840.31781,0.92757,115.32478,30638.81503,18.69918,0.96484,1.35496,1.11604,0.0861318966,0.0603503522,0.0861318966,0.0603503522
14,12.40039,2840.31781,0.92757,115.32478,30638.81503,18.69918,0.96484,1.35496,1.11604,-1.3522959453,-0.4704847464,2.1314654026,1.3013062318
15,16.26324,2840.31781,0.92757,115.32478,30638.81503,18.69918,0.96484,1.35496,1.11604,-1.7430816511,-0.7470387476,2.6167161483,1.5410036727
16,25.43463,2840.31781,0.92757,115.32478,30638.81503,18.69918,0.96484,1.35496,1.11604,-2.2307631957,-1.3137786425,4.012849908,2.134247515
17,0,2878.49645,0.92456,112.57211,35641.37045,19.73264,0.89749,1.61281,1.30532,0.1099038197,0.0777316097,0.1099038197,0.0777316097
18,14.95257,2878.49645,0.92456,112.57211,35641.37045,19.73264,0.89749,1.61281,1.30532,-1.2674325661,-0.7291727747,2.2180923022,1.3737351193
19,19.77647,2878.49645,0.92456,112.57211,35641.37045,19.73264,0.89749,1.61281,1.30532,-1.9149353813,-1.0667782146,2.8482397967,1.7129250008
20,24.8199,2878.49645,0.92456,112.57211,35641.37045,19.73264,0.89749,1.61281,1.30532,-2.5285318047,-1.4236513489,3.540039547,2.0693553404
21,0,4075.75669,1.08098,51.97785,31121.63827,21.08125,1.33352,1.57368,1.4314,0.1716166946,0.1284014092,0.1716166946,0.1284014092
22,14.99771,4075.75669,1.08098,51.97785,31121.63827,21.08125,1.33352,1.57368,1.4314,-2.51736412,-0.9274072212,3.7501970611,2.4659471454
23,19.72845,4075.75669,1.08098,51.97785,31121.63827,21.08125,1.33352,1.57368,1.4314,-3.3575423401,-1.3820615798,4.6532838645,2.9530248843
24,23.15347,4075.75669,1.08098,51.97785,31121.63827,21.08125,1.33352,1.57368,1.4314,-3.8632920283,-1.8008782991,5.3576205766,3.2869812257
25,0,4517.39749,0.95639,75.10352,33597.21129,18.2267,1.42983,1.49816,1.02333,0.1405925919,0.1087417521,0.1405925919,0.1087417521
26,10.16237,4517.39749,0.95639,75.10352,33597.21129,18.2267,1.42983,1.49816,1.02333,-1.1851059376,-0.6140911187,2.6215723521,1.5615861029
27,19.04104,4517.39749,0.95639,75.10352,33597.21129,18.2267,1.42983,1.49816,1.02333,-2.6001380236,-1.5692294975,4.6675436199,2.5289662139
28,24.03791,4517.39749,0.95639,75.10352,33597.21129,18.2267,1.42983,1.49816,1.02333,-3.0463516791,-2.1273936254,6.3607884912,3.0627002657
29,0,3002.52246,1.03148,53.16326,36854.55059,22.39177,1.48877,1.56663,1.03808,0.1637824688,0.1273963651,0.1637824688,0.1273963647
30,13.80104,3002.52246,1.03148,53.16326,36854.55059,22.39177,1.48877,1.56663,1.03808,-1.9234059288,-0.5434976562,2.1298371645,1.5597399432
31,19.4179,3002.52246,1.03148,53.16326,36854.55059,22.39177,1.48877,1.56663,1.03808,-2.6745041546,-0.9730393449,2.9875339484,1.9941849846
32,21.07754,3002.52246,1.03148,53.16326,36854.55059,22.39177,1.48877,1.56663,1.03808,-2.9022151109,-1.1004179683,3.2369546422,2.1224373698
33,0,2033.17531,1.02848,41.49607,31029.95531,20.23854,0.93713,1.48616,1.13802,0.1306976829,0.0923548191,0.1306976829,0.0923548191
34,13.38566,2033.17531,1.02848,41.49607,31029.95531,20.23854,0.93713,1.48616,1.13802,-1.1250152791,-0.3692291734,1.3332235346,0.9503960973
35,19.56863,2033.17531,1.02848,41.49607,31029.95531,20.23854,0.93713,1.48616,1.13802,-1.6644974854,-0.6697907048,1.9418799122,1.2573494556
36,24.22134,2033.17531,1.02848,41.49607,31029.95531,20.23854,0.93713,1.48616,1.13802,-2.0688153777,-0.8977926394,2.4039330242,1.4894505216
37,0,4758.8873,1.01863,57.4917,30098.88095,18.55712,1.50481,1.009,1.12122,0.1061061179,0.0784269217,0.1061061179,0.0784269217
38,14.88396,4758.8873,1.01863,57.4917,30098.88095,18.55712,1.50481,1.009,1.12122,-2.1147050754,-1.1064064876,3.8062257856,2.2584973706
39,18.73654,4758.8873,1.01863,57.4917,30098.88095,18.55712,1.50481,1.009,1.12122,-2.630137834,-1.5185882179,4.8145848921,2.6848725798
40,23.64522,4758.8873,1.01863,57.4917,30098.88095,18.55712,1.50481,1.009,1.12122,-3.1306258547,-2.0300801946,6.4215207466,3.2553099961
41,0,4551.24225,0.95318,101.55949,35154.54631,22.6675,1.38673,1.07017,1.56419,0.1721958484,0.1242432421,0.1721958484,0.1242432421
42,12.74628,4551.24225,0.95318,101.55949,35154.54631,22.6675,1.38673,1.07017,1.56419,-2.0513455634,-0.9298019197,3.2252850236,1.9495562371
43,16.14977,4551.24225,0.95318,101.55949,35154.54631,22.6675,1.38673,1.07017,1.56419,-2.7644251494,-1.3120611985,3.9497462726,2.3340034876
44,25.43833,4551.24225,0.95318,101.55949,35154.54631,22.6675,1.38673,1.07017,1.56419,-4.5028326003,-2.348626951,6.0448134188,3.3916969442
45,0,4870.25388,0.95731,93.04182,30660.99892,19.43724,0.97694,1.03163,1.27941,0.0865572859,0.0567492274,0.0865572859,0.0567492274
46,13.72082,4870.25388,0.95731,93.04182,30660.99892,19.43724,0.97694,1.03163,1.27941,-2.1916721537,-1.0434756271,3.525913952,2.0688118812
47,17.04173,4870.25388,0.95731,93.04182,30660.99892,19.43724,0.97694,1.03163,1.27941,-2.5049758204,-1.3718721731,4.4810240509,2.4523636629
48,23.80736,4870.25388,0.95731,93.04182,30660.99892,19.43724,0.97694,1.03163,1.27941,-3.1140008066,-2.0280415147,6.8798979176,3.2826044332
49,0,4073.16953,1.002,106.18743,34931.5666,21.04023,1.11237,1.66642,1.3985,0.147838081,0.1087171748,0.147838081,0.1087171748
50,12.76481,4073.16953,1.002,106.18743,34931.5666,21.04023,1.11237,1.66642,1.3985,-1.6875355831,-0.8199121641,2.7252414189,1.8287959291
51,16.19404,4073.16953,1.002,106.18743,34931.5666,21.04023,1.11237,1.66642,1.3985,-2.3440152482,-1.1730307339,3.3928506176,2.1857493378
52,22.82589,4073.16953,1.002,106.18743,34931.5666,21.04023,1.11237,1.66642,1.3985,-3.589683936,-1.8618229306,4.6908771033,2.8759581114
53,0,3027.77558,1.05562,56.00275,31774.23642,21.01943,0.88467,1.53934,0.84657,0.1238412308,0.0891798584,0.1238412308,0.0891798584
54,10.90486,3027.77558,1.05562,56.00275,31774.23642,21.01943,0.88467,1.53934,0.84657,-1.2706949312,-0.3876988936,1.6962224178,1.2303070823
55,17.5322,3027.77558,1.05562,56.00275,31774.23642,21.01943,0.88467,1.53934,0.84657,-2.1774537633,-0.8753342636,2.6822772717,1.7216045705
56,25.53824,3027.77558,1.05562,56.00275,31774.23642,21.01943,0.88467,1.53934,0.84657,-3.112477779,-1.4726456321,3.9898670213,2.3200607727
57,0,4292.41107,0.97886,88.95899,30652.98928,19.28646,0.86346,1.42993,1.0401,0.0964425775,0.0670505316,0.0964425775,0.0670505316
58,10.10318,4292.41107,0.97886,88.95899,30652.98928,19.28646,0.86346,1.42993,1.0401,-1.5310271904,-0.5643277626,2.2695968744,1.5811644613
59,16.61208,4292.41107,0.97886,88.95899,30652.98928,19.28646,0.86346,1.42993,1.0401,-2.3718482614,-1.2148810665,3.6682428517,2.2278375741
60,21.82814,4292.41107,0.97886,88.95899,30652.98928,19.28646,0.86346,1.42993,1.0401,-2.7642620927,-1.720696127,5.1690843502,2.7636377105
61,0,2938.79227,1.00277,116.76933,33447.59014,19.51159,1.50332,1.28,1.13998,0.1089977369,0.082758844,0.1089977369,0.082758844
62,11.65277,2938.79227,1.00277,116.76933,33447.59014,19.51159,1.50332,1.28,1.13998,-1.4980264945,-0.4366231047,1.352719392,1.2645452015
63,19.15489,2938.79227,1.00277,116.76933,33447.59014,19.51159,1.50332,1.28,1.13998,-2.3747026813,-1.0134786124,2.3567254137,1.7738283907
64,22.57221,2938.79227,1.00277,116.76933,33447.59014,19.51159,1.50332,1.28,1.13998,-2.68587081,-1.2281964488,2.8904084908,2.0161811557
65,0,4544.15274,0.95444,89.62709,33446.97861,21.90717,1.09013,1.54054,0.81476,0.12046563,0.0899160822,0.12046563,0.0899160822
66,10.51234,4544.15274,0.95444,89.62709,33446.97861,21.90717,1.09013,1.54054,0.81476,-1.9728967528,-0.5560243579,2.6285076784,1.9827707167
67,17.94943,4544.15274,0.95444,89.62709,33446.97861,21.90717,1.09013,1.54054,0.81476,-3.3204102733,-1.4268904206,4.2938008261,2.7812225203
68,21.28483,4544.15274,0.95444,89.62709,33446.97861,21.90717,1.09013,1.54054,0.81476,-3.7710013398,-1.7872221809,5.1854970173,3.1399411649
69,0,3457.70417,1.03718,81.62437,35934.03441,19.37739,1.46922,1.76771,1.00503,0.140225915,0.1098887502,0.140225915,0.1098887502
70,12.96461,3457.70417,1.03718,81.62437,35934.03441,19.37739,1.46922,1.76771,1.00503,-2.0204156278,-0.5144766083,1.8572018462,1.9369021568
71,16.05383,3457.70417,1.03718,81.62437,35934.03441,19.37739,1.46922,1.76771,1.00503,-2.486769533,-0.7886342539,2.4114278206,2.1885689296
72,24.64497,3457.70417,1.03718,81.62437,35934.03441,19.37739,1.46922,1.76771,1.00503,-3.4214998282,-1.5950517725,4.173426605,2.8640531293
73,0,4682.7529,1.05993,66.91183,32577.6,21.84002,1.24736,1.40285,1.39109,0.1553305676,0.1135659218,0.1553305676,0.1135659218
74,13.73884,4682.7529,1.05993,66.91183,32577.6,21.84002,1.24736,1.40285,1.39109,-2.1272667906,-1.0098850148,3.4586154069,2.240616256
75,16.21914,4682.7529,1.05993,66.91183,32577.6,21.84002,1.24736,1.40285,1.39109,-2.6565319822,-1.304009371,4.0218879328,2.5353024493
76,23.52815,4682.7529,1.05993,66.91183,32577.6,21.84002,1.24736,1.40285,1.39109,-4.1744740923,-2.1728169987,5.755251024,3.4173783007
77,0,4978.90714,1.01108,62.38134,36588.79005,21.26796,1.27429,1.1149,1.08263,0.1121307272,0.0800586479,0.1121307272,0.0800586479
78,13.81399,4978.90714,1.01108,62.38134,36588.79005,21.26796,1.27429,1.1149,1.08263,-2.1852655624,-1.0529669292,3.9009165136,2.2129762887
79,16.63034,4978.90714,1.01108,62.38134,36588.79005,21.26796,1.27429,1.1149,1.08263,-2.8179575852,-1.3866441421,4.5517511604,2.5488519047
80,25.62521,4978.90714,1.01108,62.38134,36588.79005,21.26796,1.27429,1.1149,1.08263,-4.159046913,-2.4135033436,7.1264035096,3.6450564078
81,0,4645.78132,0.90102,109.08104,32383.83851,20.58248,1.07927,1.17208,1.29442,0.0974768489,0.0670296035,0.0974768489,0.0670296035
82,11.05713,4645.78132,0.90102,109.08104,32383.83851,20.58248,1.07927,1.17208,1.29442,-1.6106902731,-0.7782181607,2.6598018699,1.6244959712
83,19.16351,4645.78132,0.90102,109.08104,32383.83851,20.58248,1.07927,1.17208,1.29442,-2.9881038457,-1.646877923,4.5870684063,2.5299906485
84,22.05063,4645.78132,0.90102,109.08104,32383.83851,20.58248,1.07927,1.17208,1.29442,-3.2745857502,-1.9403615478,5.5069090827,2.8710555106
85,0,3238.64674,1.00885,118.1176,30123.69091,19.48295,1.56678,1.91645,1.11065,0.1505617187,0.1205094054,0.1505617187,0.1205094054
86,13.68852,3238.64674,1.00885,118.1176,30123.69091,19.48295,1.56678,1.91645,1.11065,-2.0135314,-0.5657140648,1.3542048469,1.8275928165
87,19.01682,3238.64674,1.00885,118.1176,30123.69091,19.48295,1.56678,1.91645,1.11065,-2.7133505154,-1.018342198,2.3913463692,2.23037366
88,24.2433,3238.64674,1.00885,118.1176,30123.69091,19.48295,1.56678,1.91645,1.11065,-3.3317952021,-1.4667281373,3.3329164937,2.6411472609
89,0,2918.34867,0.90851,94.34986,34152.51132,22.04823,1.21735,1.45854,1.40939,0.1351709925,0.0986365966,0.1351709925,0.0986365966
90,14.20246,2918.34867,0.90851,94.34986,34152.51132,22.04823,1.21735,1.45854,1.40939,-1.6475573402,-0.6915204625,1.9580177688,1.407416645
91,19.43859,2918.34867,0.90851,94.34986,34152.51132,22.04823,1.21735,1.45854,1.40939,-2.3595040699,-1.0772265142,2.6755425359,1.7931130303
92,21.68741,2918.34867,0.90851,94.34986,34152.51132,22.04823,1.21735,1.45854,1.40939,-2.663369067,-1.2429906174,2.9914638513,1.9594151434
93,0,2725.08066,0.91459,69.35133,32866.70154,22.61643,1.32332,1.22264,1.18666,0.1216168263,0.0886137817,0.1216168263,0.0886137817
94,14.57679,2725.08066,0.91459,69.35133,32866.70154,22.61643,1.32332,1.22264,1.18666,-1.6587521657,-0.6402722569,2.0603917553,1.4306944979
95,18.9651,2725.08066,0.91459,69.35133,32866.70154,22.61643,1.32332,1.22264,1.18666,-2.2433583465,-0.9128570196,2.6111766932,1.7283870266
96,24.88767,2725.08066,0.91459,69.35133,32866.70154,22.61643,1.32332,1.22264,1.18666,-2.9689644945,-1.332600137,3.309618559,2.1221256564
97,0,2121.13716,0.98212,53.65125,36082.0125,18.96495,1.38713,1.17054,1.32148,0.1106264131,0.0821563397,0.1106264131,0.0821563397
98,14.59127,2121.13716,0.98212,53.65125,36082.0125,18.96495,1.38713,1.17054,1.32148,-1.216331484,-0.4336396343,1.6301080724,1.1596372484
99,17.66275,2121.13716,0.98212,53.65125,36082.0125,18.96495,1.38713,1.17054,1.32148,-1.4893962774,-0.5874311793,1.9213312804,1.30639315
100,24.84403,2121.13716,0.98212,53.65125,36082.0125,18.96495,1.38713,1.17054,1.32148,-2.0812887955,-0.9686405495,2.6221192136,1.6465248481
101,0,2321.66392,0.96509,110.11866,34027.48492,18.44775,1.23805,1.72603,1.46745,0.1246387645,0.0937821422,0.1246387645,0.0937821422
102,13.52785,2321.66392,0.96509,110.11866,34027.48492,18.44775,1.23805,1.72603,1.46745,-0.5611005421,-0.4944476075,1.2908928255,1.1889995431
103,18.66426,2321.66392,0.96509,110.11866,34027.48492,18.44775,1.23805,1.72603,1.46745,-1.4155966532,-0.7541679101,1.6980326618,1.4814312533
104,25.71876,2321.66392,0.96509,110.11866,34027.48492,18.44775,1.23805,1.72603,1.46745,-2.220475826,-1.1698093587,2.3780414523,1.8796159434
105,0,4376.28796,0.97045,62.74404,32898.12711,20.57774,0.90233,1.06601,1.45344,0.1518445152,0.0954397509,0.1518445152,0.0954397509
106,12.04679,4376.28796,0.97045,62.74404,32898.12711,20.57774,0.90233,1.06601,1.45344,-1.8842432962,-0.7874514841,2.9623536938,1.6037668946
107,16.01054,4376.28796,0.97045,62.74404,32898.12711,20.57774,0.90233,1.06601,1.45344,-2.5240178017,-1.168954129,3.8043694603,2.0070276309
108,21.25545,4376.28796,0.97045,62.74404,32898.12711,20.57774,0.90233,1.06601,1.45344,-3.0667113488,-1.6413073495,5.0988599789,2.5653371322
109,0,4818.16731,0.98823,88.91226,32702.38861,20.07906,0.97212,1.88147,1.35338,0.1403346709,0.1032312035,0.1403346709,0.1032312035
110,13.94603,4818.16731,0.98823,88.91226,32702.38861,20.07906,0.97212,1.88147,1.35338,-2.3080983549,-1.0415969006,4.2827123574,2.6075882583
111,18.25666,4818.16731,0.98823,88.91226,32702.38861,20.07906,0.97212,1.88147,1.35338,-3.1994190569,-1.5828267253,5.2662662351,3.1211794823
112,25.57594,4818.16731,0.98823,88.91226,32702.38861,20.07906,0.97212,1.88147,1.35338,-3.9662273446,-2.5066474217,7.4186105732,3.9793413675
113,0,3067.02736,0.9311,103.77438,33433.89797,19.78884,1.54529,1.6564,1.37913,0.1378868712,0.1073846909,0.1378868712,0.1073846909
114,12.83897,3067.02736,0.9311,103.77438,33433.89797,19.78884,1.54529,1.6564,1.37913,-1.6520369755,-0.5873277882,1.6531402145,1.4266930948
115,18.49647,3067.02736,0.9311,103.77438,33433.89797,19.78884,1.54529,1.6564,1.37913,-2.3554213288,-1.0635433946,2.5774579695,1.8617436859
116,23.1764,3067.02736,0.9311,103.77438,33433.89797,19.78884,1.54529,1.6564,1.37913,-2.9830700015,-1.4140757836,3.234175354,2.2402612969
117,0,2575.73129,0.93529,49.80878,30498.15025,21.28976,1.40301,1.08915,1.27428,0.1549079932,0.1113814214,0.1549079932,0.1113814214
118,11.943,2575.73129,0.93529,49.80878,30498.15025,21.28976,1.40301,1.08915,1.27428,-1.3185397217,-0.4312138842,1.570034642,1.0727817073
119,19.01165,2575.73129,0.93529,49.80878,30498.15025,21.28976,1.40301,1.08915,1.27428,-2.1120340278,-0.8705223496,2.4377780461,1.518358289
120,25.10725,2575.73129,0.93529,49.80878,30498.15025,21.28976,1.40301,1.08915,1.27428,-2.7232946225,-1.2833514287,3.2276090855,1.8945820948
121,0,4701.39282,1.05517,37.29386,33769.58833,21.6477,1.59676,1.08832,1.32738,0.1509825145,0.1123599501,0.1509825145,0.1123599501
122,10.98583,4701.39282,1.05517,37.29386,33769.58833,21.6477,1.59676,1.08832,1.32738,-1.6619486591,-0.6598675474,2.8013876257,1.8806182147
123,16.50996,4701.39282,1.05517,37.29386,33769.58833,21.6477,1.59676,1.08832,1.32738,-2.8518034344,-1.2991332724,4.0867817367,2.5392618769
124,24.4966,4701.39282,1.05517,37.29386,33769.58833,21.6477,1.59676,1.08832,1.32738,-4.3175065335,-2.2229795356,6.1017082187,3.5011238492
125,0,2777.68379,1.00712,37.5383,35443.40011,18.55036,1.17631,1.93369,1.30397,0.1490138757,0.1142107146,0.1490138765,0.1142107146
126,13.81651,2777.68379,1.00712,37.5383,35443.40011,18.55036,1.17631,1.93369,1.30397,-1.5506863218,-0.538772001,2.2589210841,1.5622498971
127,19.54764,2777.68379,1.00712,37.5383,35443.40011,18.55036,1.17631,1.93369,1.30397,-2.1512334658,-0.9563445325,2.9757363599,1.9493541506
128,21.42675,2777.68379,1.00712,37.5383,35443.40011,18.55036,1.17631,1.93369,1.30397,-2.3367318834,-1.0923197379,3.2411121722,2.0768388405
129,0,4584.50276,0.93011,90.69021,31934.83212,20.71199,1.26115,1.39311,1.36789,0.1216344759,0.0890299819,0.1216344759,0.0890299819
130,13.18211,4584.50276,0.93011,90.69021,31934.83212,20.71199,1.26115,1.39311,1.36789,-2.6477538222,-0.9633727885,2.7690902028,2.1743480539
131,17.52186,4584.50276,0.93011,90.69021,31934.83212,20.71199,1.26115,1.39311,1.36789,-3.2739288157,-1.4606300022,3.8935108615,2.6585081888
132,25.73225,4584.50276,0.93011,90.69021,31934.83212,20.71199,1.26115,1.39311,1.36789,-4.0186705133,-2.3627397962,6.3330429792,3.5957362007
133,0,3945.24723,1.01366,51.44401,35826.50187,18.48225,1.43075,1.01449,1.55363,0.1503482059,0.1079416503,0.1503482059,0.1079416503
134,11.66818,3945.24723,1.01366,51.44401,35826.50187,18.48225,1.43075,1.01449,1.55363,-1.560076666,-0.6358002728,2.6546413189,1.6399362608
135,16.92644,3945.24723,1.01366,51.44401,35826.50187,18.48225,1.43075,1.01449,1.55363,-2.2476147058,-1.1388460238,3.5542409172,2.1147151803
136,25.08714,3945.24723,1.01366,51.44401,35826.50187,18.48225,1.43075,1.01449,1.55363,-2.9312784982,-1.8360072247,5.4577475509,2.906094466
137,0,2357.42974,1.05056,85.50005,34711.58826,19.70466,1.25539,1.83703,1.46514,0.1630088438,0.1222859417,0.1630088438,0.1222859417
138,13.92957,2357.42974,1.05056,85.50005,34711.58826,19.70466,1.25539,1.83703,1.46514,-1.2018440871,-0.4710678112,1.3795881196,1.3507467575
139,17.3764,2357.42974,1.05056,85.50005,34711.58826,19.70466,1.25539,1.83703,1.46514,-1.5752413689,-0.6808750867,1.7488854533,1.5638776328
140,25.26469,2357.42974,1.05056,85.50005,34711.58826,19.70466,1.25539,1.83703,1.46514,-2.4413642289,-1.1609010566,2.6806406341,2.0396398864
141,0,2120.86114,1.03605,83.18953,30798.73087,20.29255,1.2651,1.28533,0.87621,0.1420928838,0.1061419786,0.1420928838,0.1061419786
142,14.60524,2120.86114,1.03605,83.18953,30798.73087,20.29255,1.2651,1.28533,0.87621,-1.0683812878,-0.4254809418,1.5853304154,1.0562298119
143,19.94448,2120.86114,1.03605,83.18953,30798.73087,20.29255,1.2651,1.28533,0.87621,-1.5592057854,-0.6949006114,2.121326317,1.3238168055
144,22.28051,2120.86114,1.03605,83.18953,30798.73087,20.29255,1.2651,1.28533,0.87621,-1.7836321156,-0.8122780136,2.3500584436,1.4418333681
145,0,2036.76146,0.95221,35.95912,32761.41197,18.93275,0.82952,1.50018,1.42568,0.1099007869,0.0750827675,0.1099007869,0.0750827675
146,12.20334,2036.76146,0.95221,35.95912,32761.41197,18.93275,0.82952,1.50018,1.42568,-0.9657003418,-0.3331491246,1.4205522539,0.9137685373
147,19.8407,2036.76146,0.95221,35.95912,32761.41197,18.93275,0.82952,1.50018,1.42568,-1.5927028155,-0.7353724159,2.1307309799,1.2739450031
148,23.27371,2036.76146,0.95221,35.95912,32761.41197,18.93275,0.82952,1.50018,1.42568,-1.8396938225,-0.8725919981,2.4411393816,1.4472327571
149,0,3839.51337,1.04452,77.79052,34735.20766,22.47863,1.53224,1.237,1.25306,0.1590880548,0.1194293817,0.1590880548,0.1194293817
150,13.72625,3839.51337,1.04452,77.79052,34735.20766,22.47863,1.53224,1.237,1.25306,-2.2429751872,-0.790159765,2.6063185036,1.8450344691
151,17.39883,3839.51337,1.04452,77.79052,34735.20766,22.47863,1.53224,1.237,1.25306,-2.8601058959,-1.139402667,3.3056777555,2.2001823024
152,25.72952,3839.51337,1.04452,77.79052,34735.20766,22.47863,1.53224,1.237,1.25306,-4.2016860336,-1.9645596743,4.9083090316,2.9917363229
153,0,3502.97015,0.90829,62.1394,35885.16686,19.75691,0.83459,1.89179,1.15921,0.1732687124,0.1265036559,0.1732687124,0.1265036559
154,14.10852,3502.97015,0.90829,62.1394,35885.16686,19.75691,0.83459,1.89179,1.15921,-1.5333167262,-0.8444444571,2.8644043135,1.6290170537
155,18.38503,3502.97015,0.90829,62.1394,35885.16686,19.75691,0.83459,1.89179,1.15921,-2.2451140693,-1.2188222323,3.5628633786,2.0080639959
156,21.34848,3502.97015,0.90829,62.1394,35885.16686,19.75691,0.83459,1.89179,1.15921,-2.635170133,-1.4825931173,4.1023172841,2.2710635814
157,0,4036.5236,0.99134,37.29481,31548.62005,18.04878,1.3034,1.15529,0.87202,0.0829166286,0.0618941087,0.0829166286,0.0618941087
158,14.71915,4036.5236,0.99134,37.29481,31548.62005,18.04878,1.3034,1.15529,0.87202,-1.7076011104,-0.9230180616,3.3811545511,1.8102233888
159,19.52809,4036.5236,0.99134,37.29481,31548.62005,18.04878,1.3034,1.15529,0.87202,-2.2498247985,-1.3562410269,4.4294018178,2.2634886256
160,25.57655,4036.5236,0.99134,37.29481,31548.62005,18.04878,1.3034,1.15529,0.87202,-2.8365109273,-1.9110359633,6.0480347428,2.8404657225
161,0,2380.73889,1.02098,73.73078,31766.27672,21.53469,1.53165,1.29358,1.11581,0.1829034833,0.1390706512,0.1829034833,0.1390706512
162,12.99857,2380.73889,1.02098,73.73078,31766.27672,21.53469,1.53165,1.29358,1.11581,-1.1724567879,-0.3613317893,1.7396816432,1.1543582616
163,17.09059,2380.73889,1.02098,73.73078,31766.27672,21.53469,1.53165,1.29358,1.11581,-1.667634788,-0.650362548,2.1445480195,1.3868182564
164,23.42644,2380.73889,1.02098,73.73078,31766.27672,21.53469,1.53165,1.29358,1.11581,-2.541739297,-0.9911671176,2.696476694,1.7745194237
165,0,2043.65097,0.93757,99.22827,33273.38208,18.87673,0.99405,1.74293,1.14113,0.1082775115,0.0788855374,0.1082775115,0.0788855374
166,12.14594,2043.65097,0.93757,99.22827,33273.38208,18.87673,0.99405,1.74293,1.14113,-1.2992974796,-0.3287715012,0.7026475266,0.9590979175
167,18.30779,2043.65097,0.93757,99.22827,33273.38208,18.87673,0.99405,1.74293,1.14113,-1.8244423013,-0.6374974741,1.336809073,1.2615997363
168,22.48031,2043.65097,0.93757,99.22827,33273.38208,18.87673,0.99405,1.74293,1.14113,-2.0873432299,-0.8601422135,1.756676681,1.4657353905
169,0,4083.91994,1.09953,70.44298,32378.26508,18.0388,0.90055,1.00621,1.11262,0.0822879644,0.0533778222,0.0822879644,0.0533778222
170,11.07538,4083.91994,1.09953,70.44298,32378.26508,18.0388,0.90055,1.00621,1.11262,-1.3741438618,-0.5657045542,2.4668176547,1.4286597387
171,18.50909,4083.91994,1.09953,70.44298,32378.26508,18.0388,0.90055,1.00621,1.11262,-2.056744146,-1.1678599023,4.0981226369,2.1132276443
172,22.17954,4083.91994,1.09953,70.44298,32378.26508,18.0388,0.90055,1.00621,1.11262,-2.3144445934,-1.4503770896,5.1533786525,2.4814532682
173,0,2278.76204,0.94033,93.74563,36056.29071,19.96619,1.58696,1.881,1.54338,0.2365938677,0.1881752715,0.2365938677,0.1881752715
174,12.71721,2278.76204,0.94033,93.74563,36056.29071,19.96619,1.58696,1.881,1.54338,-1.359125468,-0.3795081778,0.9820967612,1.2296972793
175,17.74227,2278.76204,0.94033,93.74563,36056.29071,19.96619,1.58696,1.881,1.54338,-1.913989453,-0.680018483,1.6345504586,1.517056647
176,21.28651,2278.76204,0.94033,93.74563,36056.29071,19.96619,1.58696,1.881,1.54338,-2.3976126163,-0.8906779305,1.9599002468,1.7337224783
177,0,4787.32364,0.99497,86.0098,30371.33811,21.02043,1.54328,1.75323,1.15055,0.2081089136,0.1632562564,0.2081089136,0.1632562564
178,11.13938,4787.32364,0.99497,86.0098,30371.33811,21.02043,1.54328,1.75323,1.15055,-2.0475258754,-0.7402442965,2.8615397697,2.0531418568
179,17.0197,4787.32364,0.99497,86.0098,30371.33811,21.02043,1.54328,1.75323,1.15055,-3.3810791358,-1.4703019256,4.2643645653,2.787722367
180,25.3179,4787.32364,0.99497,86.0098,30371.33811,21.02043,1.54328,1.75323,1.15055,-4.6892478442,-2.5361634252,6.5864516671,3.8052321958
