Sample,ecc,N,gammaG,Esoil,Econc,Dbot,H1,H2,H3,Mr_t,Mt_t,Mr_c,Mt_c
4229,0,2000,0.9,25,37000,23,1.2,1.5,0.8,0.1377761793,0.1044131777,0.1377761793,0.1044131777
4230,10,2000,0.9,25,37000,23,1.2,1.5,0.8,-0.4407433188,-0.1834117969,1.5385858411,0.8264650189
4231,18,2000,0.9,25,37000,23,1.2,1.5,0.8,-1.4445996922,-0.5590687483,2.1642053866,1.2465342565
4232,26,2000,0.9,25,37000,23,1.2,1.5,0.8,-2.2112704318,-0.998745329,2.9070072345,1.6479129808
4233,0,2000,0.9,75,30000,23,1.2,1.5,0.8,0.122797254,0.0931074899,0.122797254,0.0931074899
4234,10,2000,0.9,75,30000,23,1.2,1.5,0.8,-0.7471141527,-0.1772086307,1.271424727,0.8064543494
4235,18,2000,0.9,75,30000,23,1.2,1.5,0.8,-1.668039487,-0.5873978095,1.9095168966,1.2127047127
4236,26,2000,0.9,75,30000,23,1.2,1.5,0.8,-2.4303504545,-0.9942751495,2.653893491,1.6109157047
4237,0,2000,0.9,75,37000,23,1.2,1.5,0.8,0.1232097263,0.0934245914,0.1232097263,0.0934245914
4238,10,2000,0.9,75,37000,23,1.2,1.5,0.8,-0.7427190515,-0.1764588142,1.2855449418,0.8071483786
4239,18,2000,0.9,75,37000,23,1.2,1.5,0.8,-1.6662150209,-0.5850130359,1.9224982982,1.2149296906
4240,26,2000,0.9,75,37000,23,1.2,1.5,0.8,-2.4279188347,-0.9975195202,2.6669846871,1.612674225
4241,0,2000,1.1,25,30000,23,1.2,1.5,0.8,0.112120662,0.0824811882,0.112120662,0.0824811882
4242,10,2000,1.1,25,30000,23,1.2,1.5,0.8,-0.8727744073,-0.151462618,1.1349915557,0.842070425
4243,18,2000,1.1,25,30000,23,1.2,1.5,0.8,-1.5972610311,-0.5623046736,1.9356395234,1.2423960008
4244,26,2000,1.1,25,30000,23,1.2,1.5,0.8,-2.3184054713,-1.0197167837,2.7162412651,1.633689996
4245,0,2000,1.1,25,37000,23,1.2,1.5,0.8,0.1075555765,0.079018836,0.1075555765,0.079018836
4246,10,2000,1.1,25,37000,23,1.2,1.5,0.8,-0.9215755144,-0.1487076088,1.1235984586,0.8435510618
4247,18,2000,1.1,25,37000,23,1.2,1.5,0.8,-1.6394114303,-0.5544820277,1.922588205,1.2431449295
4248,26,2000,1.1,25,37000,23,1.2,1.5,0.8,-2.3299601204,-1.0173759762,2.7315345372,1.6320698812
4249,0,2000,1.1,75,30000,23,1.2,1.5,0.8,0.074546692,0.0544377688,0.074546692,0.0544377688
4250,10,2000,1.1,75,30000,23,1.2,1.5,0.8,-1.1479046665,-0.1571333982,0.8718438761,0.8516678245
4251,18,2000,1.1,75,30000,23,1.2,1.5,0.8,-1.8900202244,-0.5571440014,1.6363931082,1.2500616505
4252,26,2000,1.1,75,30000,23,1.2,1.5,0.8,-2.58873948,-0.9648387978,2.4548457876,1.6434008616
4253,0,2000,1.1,75,37000,23,1.2,1.5,0.8,0.0747841938,0.0546204173,0.0747841938,0.0546204173
4254,10,2000,1.1,75,37000,23,1.2,1.5,0.8,-1.0626060435,-0.1638460355,1.0394780814,0.8295328343
4255,18,2000,1.1,75,37000,23,1.2,1.5,0.8,-1.7860795141,-0.5652154943,1.8271552638,1.2269656139
4256,26,2000,1.1,75,37000,23,1.2,1.5,0.8,-2.5198760645,-0.9671879759,2.610846127,1.6254028252
4257,0,5000,0.9,25,30000,23,1.2,1.5,0.8,0.1373371863,0.1040769212,0.1373371863,0.1040769212
4258,10,5000,0.9,25,30000,23,1.2,1.5,0.8,-1.8140266629,-0.6121864475,2.9651339464,1.9194055039
4259,18,5000,0.9,25,30000,23,1.2,1.5,0.8,-3.552904793,-1.6367180422,5.0763623706,2.9352405498
4260,26,5000,0.9,25,30000,23,1.2,1.5,0.8,-4.894266562,-2.6448964692,7.4151183903,3.9519980518
4261,0,5000,0.9,25,37000,23,1.2,1.5,0.8,0.1377761793,0.1044131777,0.1377761793,0.1044131777
4262,10,5000,0.9,25,37000,23,1.2,1.5,0.8,-1.8126568341,-0.6101922028,2.9713000163,1.9232714665
4263,18,5000,0.9,25,37000,23,1.2,1.5,0.8,-3.5498732063,-1.6363684989,5.0863488815,2.939910887
4264,26,5000,0.9,25,37000,23,1.2,1.5,0.8,-4.8911631867,-2.6449535308,7.4305370916,3.9576226309
4265,0,5000,0.9,75,30000,23,1.2,1.5,0.8,0.122797254,0.0931074899,0.122797254,0.0931074899
4266,10,5000,0.9,75,30000,23,1.2,1.5,0.8,-1.7943913809,-0.6431962451,2.7602152923,1.8631232664
4267,18,5000,0.9,75,30000,23,1.2,1.5,0.8,-3.6531221708,-1.6454343641,4.7553601249,2.8647309259
4268,26,5000,0.9,75,30000,23,1.2,1.5,0.8,-4.7960393297,-2.663530682,7.1813085397,3.8495134295
4269,0,5000,0.9,75,37000,23,1.2,1.5,0.8,0.1232097263,0.0934245914,0.1232097263,0.0934245914
4270,10,5000,0.9,75,37000,23,1.2,1.5,0.8,-1.7937768608,-0.64060126,2.7669612069,1.8683597571
4271,18,5000,0.9,75,37000,23,1.2,1.5,0.8,-3.6532555386,-1.6432901487,4.7658670362,2.8727726999
4272,26,5000,0.9,75,37000,23,1.2,1.5,0.8,-4.7922123682,-2.664038316,7.2025552589,3.857966603
4273,0,5000,1.1,25,30000,23,1.2,1.5,0.8,0.112120662,0.0824811882,0.112120662,0.0824811882
4274,10,5000,1.1,25,30000,23,1.2,1.5,0.8,-1.6876585393,-0.571879825,3.0931682071,1.969792196
4275,18,5000,1.1,25,30000,23,1.2,1.5,0.8,-3.5248313838,-1.5840007919,5.1315908534,2.9859302923
4276,26,5000,1.1,25,30000,23,1.2,1.5,0.8,-4.9512141671,-2.5903284246,7.4268821062,4.0061755321
4277,0,5000,1.1,25,37000,23,1.2,1.5,0.8,0.1075555765,0.079018836,0.1075555765,0.079018836
4278,10,5000,1.1,25,37000,23,1.2,1.5,0.8,-1.8003445493,-0.5583029307,2.8779274274,2.005874547
4279,18,5000,1.1,25,37000,23,1.2,1.5,0.8,-3.5593000184,-1.575488255,5.0370163894,3.0186536526
4280,26,5000,1.1,25,37000,23,1.2,1.5,0.8,-4.983952689,-2.5944919116,7.3719036907,4.0264805643
4281,0,5000,1.1,75,30000,23,1.2,1.5,0.8,0.074546692,0.0544377688,0.074546692,0.0544377688
4282,10,5000,1.1,75,30000,23,1.2,1.5,0.8,-1.628934865,-0.5887036153,3.0035517182,1.8995393301
4283,18,5000,1.1,75,30000,23,1.2,1.5,0.8,-3.5359801088,-1.5875411114,4.9494499447,2.9031376957
4284,26,5000,1.1,75,30000,23,1.2,1.5,0.8,-4.9960436478,-2.6012274679,7.1680753659,3.8986724095
4285,0,5000,1.1,75,37000,23,1.2,1.5,0.8,0.0747841938,0.0546204173,0.0747841938,0.0546204173
4286,10,5000,1.1,75,37000,23,1.2,1.5,0.8,-1.6219357544,-0.5870464463,3.0230428019,1.9023885805
4287,18,5000,1.1,75,37000,23,1.2,1.5,0.8,-3.5315861632,-1.5860625184,4.9710457755,2.9089248189
4288,26,5000,1.1,75,37000,23,1.2,1.5,0.8,-4.9911170624,-2.6011392158,7.1977890394,3.9065883035
4289,0,2000,0.9,25,30000,23,1.2,1.5,1.2,0.1539005933,0.1133330784,0.1539005933,0.1133330784
4290,10,2000,0.9,25,30000,23,1.2,1.5,1.2,-0.4374702232,-0.1880085905,1.5110445839,0.8366968871
4291,18,2000,0.9,25,30000,23,1.2,1.5,1.2,-1.4367390964,-0.5777286815,2.1335183749,1.2526694248
4292,26,2000,0.9,25,30000,23,1.2,1.5,1.2,-2.2116454574,-1.0244872226,2.8612007863,1.6587372543
4293,0,2000,0.9,25,37000,23,1.2,1.5,1.2,0.1544213785,0.1137221696,0.1544213785,0.1137221696
4294,10,2000,0.9,25,37000,23,1.2,1.5,1.2,-0.4746210616,-0.1854974875,1.4356523351,0.8436550128
4295,18,2000,0.9,25,37000,23,1.2,1.5,1.2,-1.4697252293,-0.5764897883,2.0687726956,1.259173275
4296,26,2000,0.9,25,37000,23,1.2,1.5,1.2,-2.2321074295,-1.0232573087,2.812514145,1.666421152
4297,0,2000,0.9,75,30000,23,1.2,1.5,1.2,0.1382024824,0.1017787288,0.1382024824,0.1017787288
4298,10,2000,0.9,75,30000,23,1.2,1.5,1.2,-0.6849596274,-0.1955465211,1.3020939565,0.805131313
4299,18,2000,0.9,75,30000,23,1.2,1.5,1.2,-1.659641929,-0.6069944706,1.9088281763,1.2121737335
4300,26,2000,0.9,75,30000,23,1.2,1.5,1.2,-2.4600824615,-1.0253178406,2.5947887874,1.6179709629
4301,0,2000,0.9,75,37000,23,1.2,1.5,1.2,0.1386789497,0.1021361467,0.1386789497,0.1021361467
4302,10,2000,0.9,75,37000,23,1.2,1.5,1.2,-0.7013998683,-0.1937035539,1.2981120065,0.8070859378
4303,18,2000,0.9,75,37000,23,1.2,1.5,1.2,-1.6794546423,-0.607144855,1.898989787,1.2149004417
4304,26,2000,0.9,75,37000,23,1.2,1.5,1.2,-2.4010814519,-1.0460025294,2.6601685659,1.6138901895
4305,0,2000,1.1,25,30000,23,1.2,1.5,1.2,0.0922261326,0.0651729052,0.0922261326,0.0651729052
4306,10,2000,1.1,25,30000,23,1.2,1.5,1.2,-0.939422947,-0.1716136379,1.0304078381,0.8792288087
4307,18,2000,1.1,25,30000,23,1.2,1.5,1.2,-1.6328956988,-0.5820897522,1.8526175534,1.2827582005
4308,26,2000,1.1,25,30000,23,1.2,1.5,1.2,-2.3324035481,-1.0610175961,2.6403628267,1.6717898388
4309,0,2000,1.1,25,37000,23,1.2,1.5,1.2,0.0924670223,0.0653534953,0.0924670223,0.0653534953
4310,10,2000,1.1,25,37000,23,1.2,1.5,1.2,-0.9219652226,-0.1710410405,1.0594552422,0.87997915
4311,18,2000,1.1,25,37000,23,1.2,1.5,1.2,-1.6200027966,-0.5813155254,1.8777227266,1.2839852967
4312,26,2000,1.1,25,37000,23,1.2,1.5,1.2,-2.3236452178,-1.0593757933,2.661888746,1.6736067045
4313,0,2000,1.1,75,30000,23,1.2,1.5,1.2,0.0860106008,0.0606016782,0.0860106008,0.0606016782
4314,10,2000,1.1,75,30000,23,1.2,1.5,1.2,-1.1412702731,-0.1949529106,0.9946665319,0.8013245172
4315,18,2000,1.1,75,30000,23,1.2,1.5,1.2,-1.8213807527,-0.6020127563,1.7984884388,1.2051202174
4316,26,2000,1.1,75,30000,23,1.2,1.5,1.2,-2.5462957811,-1.0082052633,2.5758550047,1.6098530562
4317,0,2000,1.1,75,37000,23,1.2,1.5,1.2,0.0863032519,0.0608212223,0.0863032519,0.0608212223
4318,10,2000,1.1,75,37000,23,1.2,1.5,1.2,-1.1523475814,-0.1926175307,0.9901923519,0.803241736
4319,18,2000,1.1,75,37000,23,1.2,1.5,1.2,-1.8235484653,-0.600139252,1.8007042535,1.2075482423
4320,26,2000,1.1,75,37000,23,1.2,1.5,1.2,-2.5499029782,-1.0063958696,2.578410796,1.6130292793
4321,0,5000,0.9,25,30000,23,1.2,1.5,1.2,0.1539005933,0.1133330784,0.1539005933,0.1133330784
4322,10,5000,0.9,25,30000,23,1.2,1.5,1.2,-1.8317990041,-0.6609775618,2.9206963657,1.904534099
4323,18,5000,0.9,25,30000,23,1.2,1.5,1.2,-3.5775622924,-1.69209367,5.0060390022,2.9415776245
4324,26,5000,0.9,25,30000,23,1.2,1.5,1.2,-4.9540858583,-2.6982223367,7.2878027066,3.9906186844
4325,0,5000,0.9,25,37000,23,1.2,1.5,1.2,0.1544213785,0.1137221696,0.1544213785,0.1137221696
4326,10,5000,0.9,25,37000,23,1.2,1.5,1.2,-1.8276696533,-0.6591635841,2.9292324939,1.9084834207
4327,18,5000,0.9,25,37000,23,1.2,1.5,1.2,-3.5739147359,-1.6910186994,5.0171460752,2.9467820504
4328,26,5000,0.9,25,37000,23,1.2,1.5,1.2,-4.950383942,-2.6985396919,7.3042586735,3.9965863252
4329,0,5000,0.9,75,30000,23,1.2,1.5,1.2,0.1382024824,0.1017787288,0.1382024824,0.1017787288
4330,10,5000,0.9,75,30000,23,1.2,1.5,1.2,-1.8199188238,-0.6949265418,2.696497707,1.8457058057
4331,18,5000,0.9,75,30000,23,1.2,1.5,1.2,-3.6636280318,-1.7078493959,4.6809517236,2.8639442213
4332,26,5000,0.9,75,30000,23,1.2,1.5,1.2,-4.9212674326,-2.7147875068,7.0031541917,3.886399715
4333,0,5000,0.9,75,37000,23,1.2,1.5,1.2,0.1386789497,0.1021361467,0.1386789497,0.1021361467
4334,10,5000,0.9,75,37000,23,1.2,1.5,1.2,-1.8164685162,-0.6927693781,2.70626208,1.851010097
4335,18,5000,0.9,75,37000,23,1.2,1.5,1.2,-3.6617311824,-1.7060017396,4.6938951177,2.8720414913
4336,26,5000,0.9,75,37000,23,1.2,1.5,1.2,-4.9192858284,-2.7191090018,7.0268340309,3.8943739769
4337,0,5000,1.1,25,30000,23,1.2,1.5,1.2,0.0922261326,0.0651729052,0.0922261326,0.0651729052
4338,10,5000,1.1,25,30000,23,1.2,1.5,1.2,-1.7171987484,-0.6291041674,3.0396107869,1.9328087309
4339,18,5000,1.1,25,30000,23,1.2,1.5,1.2,-3.5376809002,-1.651740211,5.073692381,2.9680012255
4340,26,5000,1.1,25,30000,23,1.2,1.5,1.2,-5.0438854432,-2.6746401384,7.2972953293,4.010615184
4341,0,5000,1.1,25,37000,23,1.2,1.5,1.2,0.0924670223,0.0653534953,0.0924670223,0.0653534953
4342,10,5000,1.1,25,37000,23,1.2,1.5,1.2,-1.7280795108,-0.6271661,3.0354457529,1.9356597272
4343,18,5000,1.1,25,37000,23,1.2,1.5,1.2,-3.5351956414,-1.6504383966,5.0866637617,2.9720538176
4344,26,5000,1.1,25,37000,23,1.2,1.5,1.2,-5.0345068382,-2.6699718266,7.3160952085,4.0148853892
4345,0,5000,1.1,75,30000,23,1.2,1.5,1.2,0.0860106008,0.0606016782,0.0860106008,0.0606016782
4346,10,5000,1.1,75,30000,23,1.2,1.5,1.2,-1.7402362256,-0.6427328001,2.7192665785,1.8951265162
4347,18,5000,1.1,75,30000,23,1.2,1.5,1.2,-3.6146182489,-1.654837508,4.6805357468,2.9104817874
4348,26,5000,1.1,75,30000,23,1.2,1.5,1.2,-5.1097587032,-2.6682345623,6.8947063872,3.9347965083
4349,0,5000,1.1,75,37000,23,1.2,1.5,1.2,0.0863032519,0.0608212223,0.0863032519,0.0608212223
4350,10,5000,1.1,75,37000,23,1.2,1.5,1.2,-1.7428971653,-0.6404990355,2.7205866888,1.9000968977
4351,18,5000,1.1,75,37000,23,1.2,1.5,1.2,-3.619541686,-1.6529511412,4.6843896535,2.9178944004
4352,26,5000,1.1,75,37000,23,1.2,1.5,1.2,-5.1071023027,-2.6677589087,6.9144749549,3.9449784465
4353,0,2000,0.9,25,30000,23,1.2,1.5,1.6,0.2375990982,0.1732367688,0.2375990982,0.1732367688
4354,10,2000,0.9,25,30000,23,1.2,1.5,1.6,-0.6155740153,-0.1426504575,1.3932780667,0.8993158766
4355,18,2000,0.9,25,30000,23,1.2,1.5,1.6,-1.3938229642,-0.5853049557,2.1296724093,1.3081331148
4356,26,2000,0.9,25,30000,23,1.2,1.5,1.6,-2.236551005,-1.009302556,2.8370113698,1.7209859474
4357,0,2000,0.9,25,37000,23,1.2,1.5,1.6,0.235520155,0.1715913987,0.235520155,0.1715913987
4358,10,2000,0.9,25,37000,23,1.2,1.5,1.6,-0.6400468978,-0.1385036692,1.3444611632,0.9142772836
4359,18,2000,0.9,25,37000,23,1.2,1.5,1.6,-1.431934685,-0.5891506703,2.0684797848,1.3218849717
4360,26,2000,0.9,25,37000,23,1.2,1.5,1.6,-2.2587378379,-0.9994846771,2.8018576994,1.7365746896
4361,0,2000,0.9,75,30000,23,1.2,1.5,1.6,0.153010504,0.1116302661,0.153010504,0.1116302661
4362,10,2000,0.9,75,30000,23,1.2,1.5,1.6,-0.9421032154,-0.1988621156,1.1603491995,0.8094718293
4363,18,2000,0.9,75,30000,23,1.2,1.5,1.6,-1.673907344,-0.6097685452,1.9260094623,1.2224724341
4364,26,2000,0.9,75,30000,23,1.2,1.5,1.6,-2.5057512282,-1.0310445972,2.5917401879,1.6364446298
4365,0,2000,0.9,75,37000,23,1.2,1.5,1.6,0.1535589628,0.1120385923,0.1535589628,0.1120385923
4366,10,2000,0.9,75,37000,23,1.2,1.5,1.6,-0.9251934604,-0.1968296548,1.1811062114,0.8112229593
4367,18,2000,0.9,75,37000,23,1.2,1.5,1.6,-1.6537058319,-0.607599045,1.9494289725,1.225516401
4368,26,2000,0.9,75,37000,23,1.2,1.5,1.6,-2.4808954634,-1.0801758741,2.5960041401,1.6295211485
4369,0,2000,1.1,25,30000,23,1.2,1.5,1.6,0.104242546,0.0727067633,0.104242546,0.0727067633
4370,10,2000,1.1,25,30000,23,1.2,1.5,1.6,-1.0538835449,-0.2167744269,1.0305025298,0.8201165908
4371,18,2000,1.1,25,30000,23,1.2,1.5,1.6,-1.7705231525,-0.6331274636,1.8188102513,1.2348757021
4372,26,2000,1.1,25,30000,23,1.2,1.5,1.6,-2.4640937191,-1.0478969917,2.6348880216,1.6557056985
4373,0,2000,1.1,25,37000,23,1.2,1.5,1.6,0.10453143,0.0729216007,0.10453143,0.0729216007
4374,10,2000,1.1,25,37000,23,1.2,1.5,1.6,-1.0569919613,-0.2156966379,1.0298680769,0.8218316193
4375,18,2000,1.1,25,37000,23,1.2,1.5,1.6,-1.7725668955,-0.6323164569,1.8196669562,1.2366732548
4376,26,2000,1.1,25,37000,23,1.2,1.5,1.6,-2.4660284514,-1.0471707645,2.6368849295,1.6580472428
4377,0,2000,1.1,75,30000,23,1.2,1.5,1.6,0.0969575663,0.0673896083,0.0969575663,0.0673896083
4378,10,2000,1.1,75,30000,23,1.2,1.5,1.6,-1.6623501623,-0.2178103059,0.1052644477,0.8560117867
4379,18,2000,1.1,75,30000,23,1.2,1.5,1.6,-2.3024755419,-0.6324365184,0.9821564552,1.2628740152
4380,26,2000,1.1,75,30000,23,1.2,1.5,1.6,-2.9403357511,-1.0800001328,1.8504618106,1.661638071
4381,0,2000,1.1,75,37000,23,1.2,1.5,1.6,0.0972996685,0.06764429,0.0972996685,0.06764429
4382,10,2000,1.1,75,37000,23,1.2,1.5,1.6,-1.6994951972,-0.2150981953,0.0797130795,0.8542431532
4383,18,2000,1.1,75,37000,23,1.2,1.5,1.6,-2.3386549782,-0.6296341458,0.960960963,1.2623377056
4384,26,2000,1.1,75,37000,23,1.2,1.5,1.6,-2.9704589989,-1.0820452093,1.8322898341,1.6613372555
4385,0,5000,0.9,25,30000,23,1.2,1.5,1.6,0.2375990982,0.1732367688,0.2375990982,0.1732367688
4386,10,5000,0.9,25,30000,23,1.2,1.5,1.6,-1.7444597848,-0.6901768773,3.0664607592,1.9263522066
4387,18,5000,0.9,25,30000,23,1.2,1.5,1.6,-3.5530958353,-1.7399335569,5.0463256487,2.9810458062
4388,26,5000,0.9,25,30000,23,1.2,1.5,1.6,-5.0226546196,-2.7751694939,7.2629257291,4.0509616761
4389,0,5000,0.9,25,37000,23,1.2,1.5,1.6,0.235520155,0.1715913987,0.235520155,0.1715913987
4390,10,5000,0.9,25,37000,23,1.2,1.5,1.6,-1.7422047177,-0.6875745767,3.0615599746,1.9301316645
4391,18,5000,0.9,25,37000,23,1.2,1.5,1.6,-3.5556389787,-1.7367089585,5.0439076293,2.9867424407
4392,26,5000,0.9,25,37000,23,1.2,1.5,1.6,-5.0232009019,-2.7779388705,7.2720256282,4.0564723919
4393,0,5000,0.9,75,30000,23,1.2,1.5,1.6,0.153010504,0.1116302661,0.153010504,0.1116302661
4394,10,5000,0.9,75,30000,23,1.2,1.5,1.6,-1.7538383252,-0.7310394602,2.6452436615,1.8494758204
4395,18,5000,0.9,75,30000,23,1.2,1.5,1.6,-3.6215687568,-1.7582764852,4.6159376701,2.887840707
4396,26,5000,0.9,75,30000,23,1.2,1.5,1.6,-5.0785895464,-2.7794741605,6.8635092677,3.9442644779
4397,0,5000,0.9,75,37000,23,1.2,1.5,1.6,0.1535589628,0.1120385923,0.1535589628,0.1120385923
4398,10,5000,0.9,75,37000,23,1.2,1.5,1.6,-1.7602232152,-0.7288639444,2.6461469146,1.854064977
4399,18,5000,0.9,75,37000,23,1.2,1.5,1.6,-3.6294559118,-1.7564839996,4.6193367347,2.8948763972
4400,26,5000,0.9,75,37000,23,1.2,1.5,1.6,-5.076951129,-2.7784808969,6.8845863605,3.9546009154
4401,0,5000,1.1,25,30000,23,1.2,1.5,1.6,0.104242546,0.0727067633,0.104242546,0.0727067633
4402,10,5000,1.1,25,30000,23,1.2,1.5,1.6,-1.7053844396,-0.673384568,2.8881317034,1.9367238213
4403,18,5000,1.1,25,30000,23,1.2,1.5,1.6,-3.5516393589,-1.7090111692,4.954571588,3.0008746826
4404,26,5000,1.1,25,30000,23,1.2,1.5,1.6,-5.1403470243,-2.744977122,7.1593094823,4.0723250679
4405,0,5000,1.1,25,37000,23,1.2,1.5,1.6,0.10453143,0.0729216007,0.10453143,0.0729216007
4406,10,5000,1.1,25,37000,23,1.2,1.5,1.6,-1.7069631721,-0.6721743852,2.8921051394,1.9400560912
4407,18,5000,1.1,25,37000,23,1.2,1.5,1.6,-3.5530173636,-1.7081695602,4.9608636299,3.0055798547
4408,26,5000,1.1,25,37000,23,1.2,1.5,1.6,-5.138399424,-2.7449763682,7.1722746177,4.0781303116
4409,0,5000,1.1,75,30000,23,1.2,1.5,1.6,0.0969575663,0.0673896083,0.0969575663,0.0673896083
4410,10,5000,1.1,75,30000,23,1.2,1.5,1.6,-1.7743734823,-0.6910305468,2.595423552,1.889002734
4411,18,5000,1.1,75,30000,23,1.2,1.5,1.6,-3.6096410572,-1.7206801778,4.6003108909,2.9264360425
4412,26,5000,1.1,75,30000,23,1.2,1.5,1.6,-5.2337649201,-2.7502954095,6.7349138603,3.9745974308
4413,0,5000,1.1,75,37000,23,1.2,1.5,1.6,0.0972996685,0.06764429,0.0972996685,0.06764429
4414,10,5000,1.1,75,37000,23,1.2,1.5,1.6,-1.7808315347,-0.6889590926,2.5920186179,1.8935063758
4415,18,5000,1.1,75,37000,23,1.2,1.5,1.6,-3.6138854099,-1.7188806272,4.6051449277,2.9337594992
4416,26,5000,1.1,75,37000,23,1.2,1.5,1.6,-5.2311485643,-2.7493767529,6.7538364349,3.9853167596
4417,0,2000,0.9,25,30000,23,1.2,2,0.8,0.1706663298,0.1344315148,0.1706663298,0.1344315148
4418,10,2000,0.9,25,30000,23,1.2,2,0.8,-0.8276071806,-0.1034789844,1.3680421277,0.9108327104
4419,18,2000,0.9,25,30000,23,1.2,2,0.8,-1.6038676831,-0.5209985972,2.1718599885,1.3293465925
4420,26,2000,0.9,25,30000,23,1.2,2,0.8,-2.3619974655,-1.0098066273,2.9549200353,1.7408631915
4421,0,2000,0.9,25,37000,23,1.2,2,0.8,0.2095418764,0.1674330755,0.2095418764,0.1674330755
4422,10,2000,0.9,25,37000,23,1.2,2,0.8,-0.5719566471,-0.1164080157,1.4505599022,0.9102920211
4423,18,2000,0.9,25,37000,23,1.2,2,0.8,-1.5906567644,-0.514934076,2.1049645623,1.350901849
4424,26,2000,0.9,25,37000,23,1.2,2,0.8,-2.3632279654,-0.9941241469,2.8811339735,1.7647839335
4425,0,2000,0.9,75,30000,23,1.2,2,0.8,0.2013953863,0.1595369196,0.2013953863,0.1595369196
4426,10,2000,0.9,75,30000,23,1.2,2,0.8,-0.8444422403,-0.0989506676,1.4578729856,0.8843235011
4427,18,2000,0.9,75,30000,23,1.2,2,0.8,-1.6268830462,-0.5259415374,2.2372743386,1.2980764407
4428,26,2000,0.9,75,30000,23,1.2,2,0.8,-2.5828305566,-0.9639408474,2.8549608379,1.7281247055
4429,0,2000,0.9,75,37000,23,1.2,2,0.8,0.2027763949,0.16070529,0.2027763949,0.16070529
4430,10,2000,0.9,75,37000,23,1.2,2,0.8,-0.8386572674,-0.0968545188,1.4618872265,0.8858700707
4431,18,2000,0.9,75,37000,23,1.2,2,0.8,-1.6274841419,-0.5274041364,2.2362190628,1.2996964661
4432,26,2000,0.9,75,37000,23,1.2,2,0.8,-2.577659429,-0.9606747051,2.8662465128,1.7305298705
4433,0,2000,1.1,25,30000,23,1.2,2,0.8,0.0999431344,0.0750136584,0.0999431344,0.0750136584
4434,10,2000,1.1,25,30000,23,1.2,2,0.8,-1.1518167177,-0.0865352175,0.8702133305,0.9940095494
4435,18,2000,1.1,25,30000,23,1.2,2,0.8,-1.8498817821,-0.5162427776,1.7583528866,1.4006154429
4436,26,2000,1.1,25,30000,23,1.2,2,0.8,-2.5485761723,-1.0000460226,2.6388821258,1.7926850213
4437,0,2000,1.1,25,37000,23,1.2,2,0.8,0.1001432384,0.0751758008,0.1001432384,0.0751758008
4438,10,2000,1.1,25,37000,23,1.2,2,0.8,-1.1614440253,-0.0836209304,0.8572748097,0.9972750174
4439,18,2000,1.1,25,37000,23,1.2,2,0.8,-1.859371501,-0.5133597426,1.7449918468,1.4048092305
4440,26,2000,1.1,25,37000,23,1.2,2,0.8,-2.5566190377,-0.9978426373,2.6286943754,1.7968638616
4441,0,2000,1.1,75,30000,23,1.2,2,0.8,0.1155004854,0.087763194,0.1155004854,0.087763194
4442,10,2000,1.1,75,30000,23,1.2,2,0.8,-1.4216705753,-0.0505966264,0.5580626079,1.0319592376
4443,18,2000,1.1,75,30000,23,1.2,2,0.8,-2.1620740066,-0.4738338933,1.3990294996,1.4360180504
4444,26,2000,1.1,75,30000,23,1.2,2,0.8,-2.8858982912,-0.9019861471,2.2632464352,1.8374864523
4445,0,2000,1.1,75,37000,23,1.2,2,0.8,0.12306866,0.0953616737,0.12306866,0.0953616737
4446,10,2000,1.1,75,37000,23,1.2,2,0.8,-1.3130641401,-0.0837677114,0.7661870315,0.9738861207
4447,18,2000,1.1,75,37000,23,1.2,2,0.8,-2.1020028817,-0.4981893051,1.5404227672,1.3914368348
4448,26,2000,1.1,75,37000,23,1.2,2,0.8,-2.8347067838,-0.9230368007,2.3897755638,1.7980978732
4449,0,5000,0.9,25,30000,23,1.2,2,0.8,0.1706663298,0.1344315148,0.1706663298,0.1344315148
4450,10,5000,0.9,25,30000,23,1.2,2,0.8,-1.8082501372,-0.5935882695,2.9882612303,2.0373056014
4451,18,5000,0.9,25,30000,23,1.2,2,0.8,-3.712663633,-1.6493106995,5.183927505,3.0997062998
4452,26,5000,0.9,25,30000,23,1.2,2,0.8,-5.2538181942,-2.7574439216,7.5770467831,4.1275162798
4453,0,5000,0.9,25,37000,23,1.2,2,0.8,0.2095418764,0.1674330755,0.2095418764,0.1674330755
4454,10,5000,0.9,25,37000,23,1.2,2,0.8,-1.9612490409,-0.5820847996,2.9868677847,2.0505008733
4455,18,5000,0.9,25,37000,23,1.2,2,0.8,-3.7722947743,-1.6622233691,5.205517688,3.1019522728
4456,26,5000,0.9,25,37000,23,1.2,2,0.8,-5.2398903991,-2.7424800863,7.5686585392,4.1462453188
4457,0,5000,0.9,75,30000,23,1.2,2,0.8,0.2013953863,0.1595369196,0.2013953863,0.1595369196
4458,10,5000,0.9,75,30000,23,1.2,2,0.8,-1.6899563127,-0.6374834897,3.2722182697,1.9962891582
4459,18,5000,0.9,75,30000,23,1.2,2,0.8,-3.6713292949,-1.674912491,5.2509997464,3.0382167117
4460,26,5000,0.9,75,30000,23,1.2,2,0.8,-5.2140218409,-2.7618772327,7.5468492542,4.0544645183
4461,0,5000,0.9,75,37000,23,1.2,2,0.8,0.2027763949,0.16070529,0.2027763949,0.16070529
